,0,1,2,3,4,5,6,7,8,9,10,11,tss,new_tss
10769,0.23709550231011484,-0.12214427774281572,-0.02337261290435414,-0.19023080201144546,0.11868797748902433,-0.11450725562981523,0.07310453583525114,-0.17283772691525903,-0.06944894568467355,-0.10688218339073419,-0.05077397111540255,0.04141529358826519,1,1
2908,0.21155328790888514,0.20590653359020883,-0.07685411930355587,-0.14160750577860678,0.016236151949033148,0.13729426742553527,0.1863140473023436,0.030061134318611352,-0.08395467461894104,-0.09320611894460286,-0.004688830329212373,-0.010490963773870224,1,1
2919,0.15328750079587802,-0.36349313011860945,0.08060228503686973,-0.012002810122176114,-0.016110089488478578,-0.1290959112904454,0.05427539714954291,-0.01579419320703537,0.011165590431452764,-0.09687578505712971,0.002556677286679451,-0.004706306453984084,1,0
17463,0.08122231183319666,-0.01714528841715304,-0.09157796547526217,-0.048244026752664045,-0.20330297747324413,-0.03280558615636698,-0.183644793799466,0.07811078186266347,0.00029726412001949016,0.04695352886592086,-0.0823656303440645,-0.10902049052943198,0,1
14424,-0.011287955150909601,-0.20936764360741253,0.20461934505599064,-0.25488111926538287,0.11396868355422456,-0.060024682000772385,0.05610541702430581,0.05349592658222567,-0.04211740688547226,0.038206491245204276,-0.009218046799613192,-0.010096965288889401,0,0
2617,-0.14167387067689735,0.12668822662630222,-0.06856991580858376,-0.10766318156314324,0.40548133124811075,0.08060018362201046,0.10123112832748006,0.030337535901053817,-0.022974666364098832,0.059535877371685246,0.015856592601339762,-0.0023823107713737933,1,1
10130,0.5123231217833787,-0.1943274582803887,-0.2670119637003176,0.060433249410224994,0.006186589255149109,0.06813344145487195,0.008408503076381146,-0.14349521801345624,-0.0650200819034777,0.01897288198906164,0.035816781402895057,-0.11534017824682027,1,1
4907,0.34767175997462035,0.09999176780557435,0.11962552335136582,0.13381003715509948,0.011712187515416082,0.06806692690996123,-0.036637318320635985,0.18144611777146064,-0.07647342761315876,0.05558245748646781,-0.03311709095606305,0.008894854837172353,1,1
10789,0.048189247728904205,0.009102159629278645,-0.22950558407346133,-0.1342142862045774,0.2942552471518128,0.03802418006105668,0.18729613676271908,0.03158184847844106,-0.03588363140870401,-0.14031701841642436,-0.013209678518631559,-0.07816620346772798,1,1
20113,0.04885257798421725,-0.08677034949254564,-0.029235574611617077,0.043095562693599675,0.13872814207610235,-0.08285561823095745,-0.13815743167987293,-0.07414530693681536,-0.07204461946638822,-0.0034628169949943565,0.05398477550000839,-0.03591109791915825,0,1
5283,0.025883582914793684,0.10267567453773552,-0.09788523461425447,-0.3222986416838928,-0.1511145087580277,-0.01998804390092071,-0.0033435688126341578,-0.1245550450765736,0.12321362458504356,0.11484511126828716,-0.0789540671000104,-0.13260270779547478,1,1
18389,-0.35647664498344395,0.2230081432645716,-0.08160235005796267,-0.2613019235959126,-0.14388465782898385,-0.014794593883025915,0.03175428801208048,0.006409328182940177,0.02733008994371159,-0.0312170650015112,0.00571967100902497,0.07399052163685482,0,0
13047,-0.30815076163722027,-0.0643623821889049,-0.0957694481431286,0.16089107955237422,0.061557234544717954,0.08733952485468983,0.12788169694368995,0.02086561095494388,-0.04713280400204247,-0.04083610919581654,-0.046181803811849796,0.07891035987013825,0,0
4649,0.0441255694273525,0.0833430106523875,-0.10838876656199342,-0.23121095942375627,-0.05498484033898371,-0.05736604989889301,0.032519638296687324,-0.03428477342857909,-0.06251229623556297,-0.09634949367642325,-0.12268822726810155,0.00905600943015486,1,1
14875,-0.3060503472410665,-0.11809987798334629,-0.07244776512479952,-0.0963236838480854,-0.1325785188812549,0.04506047946020262,0.23646716677740492,0.06447824683362584,-0.08503768430399385,0.030301244161071706,0.008392760199347574,-0.0055621010973708985,0,0
231,0.35985460022480525,-0.018142973029584984,-0.010908898758849785,0.006137877066682861,-0.10627014699427556,-0.06047240129212973,-0.17416030385226217,-0.022424058605706506,-0.03880494314476535,0.019391995624809966,0.027063024780210714,-0.0719443455882001,1,1
2214,0.3441004878482352,-0.09562324537550339,-0.035880492434610875,-0.028026116527400887,-0.032191068123502496,0.024315949695410694,0.0309871922365983,0.015932241551828284,0.003526749854829151,0.13592447770592647,-0.14185241525294978,-0.08187569926395938,1,1
7115,0.13715017169298935,-0.3538245139465085,0.05544651758255904,-0.12339604745558727,0.10083181266818121,-0.19802327454131552,0.06297939314661122,-0.036021765943859765,-0.07839991439119683,-0.0008144339279646461,0.11777640573110165,0.004668173126840616,1,0
15799,-0.051825726617214005,0.028768329894812414,0.1717082372094237,0.21744897517362624,-0.23490333971654453,-0.08763592940913238,0.08007405044766976,-0.008391786606774749,-0.14182042646255524,-0.019395722990098264,0.0748588962214684,0.012618834882043902,0,0
19897,-0.2861193066762659,-0.116903707046856,0.08266675046654672,0.14943089788247474,0.1924744816123204,-0.17070272350522211,-0.1890914711863174,0.0008813896459995527,-0.017615586779151423,0.09643798491302108,0.052142589178236186,-0.020339934200254033,0,0
9211,0.330415810350387,0.15600416297801675,0.023650006057803596,0.152993245320786,0.12689283496563591,-0.2269613009702136,0.038043089839787096,-0.09390702631101203,0.05852108809022826,-0.02156368597218911,-0.14959819696005952,-0.016782158292235585,1,1
20216,-0.21987688032690625,0.0959011761901613,-0.07303309323053148,-0.05041455203135205,-0.14043045023690165,-0.07241141165605139,-0.11379037592951712,0.16055177104134508,0.15952758275035578,-0.07325700012200966,-0.0024352069445754358,-0.011772889127256431,0,0
7878,-0.27803564322753904,-0.025512759671888208,-0.10904186051544118,0.03439773777559072,-0.11761006880048988,-0.13413431435516862,-0.18710446505304879,0.02798411237446403,0.11523157023992128,0.14115813290487675,-0.031016755448466923,-0.0006843778614064253,1,0
6402,0.25774689143769125,0.12507415562838617,0.14557547766330345,0.24360614064788763,0.215838559043648,-0.027244585938889378,0.13131032861616737,-0.13927016602246076,0.13572252623144102,0.06686549587668564,0.03957328675248636,-0.00402021166548723,1,1
21686,-0.203678787001864,-0.1279176202807035,0.06484278135991235,0.015897327884146748,-0.008612184860760172,-0.016601647788242854,0.0228971329396205,0.1193909422263597,-0.034360239812398094,0.11835791474712566,-0.08169101091775817,-0.06974202915886327,0,0
17306,-0.31591242154624266,0.07863770459798776,0.05266020899990889,0.10808175185228282,-0.0004157009227160708,-0.01700025419054577,0.046488494718149004,0.0007964589906235851,0.004047827043039449,0.033256063749952304,0.01747392516677275,-0.02084651095166545,0,0
1289,0.18783521083421428,-0.020195532194058893,-0.0486371045082159,0.006954295378002187,0.07951140905707609,0.21629068863944995,-0.12902634968237356,-0.253341937269949,0.07166589920177553,-0.09005706792881873,-0.09359916480121454,0.14515419066285207,1,1
21251,-0.17032928592504018,0.280093909368406,0.003357807989087624,0.14222263671398014,-0.03424867903675515,-0.006792629920214463,0.03182490152623871,0.03979755970844106,-0.03550360280934899,-0.05288351747731964,-0.09604880504904019,-0.024421898563640448,0,0
24257,0.10680910700324242,-0.019107396204729662,0.07260529988980458,-0.11084892330211898,0.02843371661586208,-0.00877305699610587,0.22214977526857727,-0.01469308763989907,-0.01948175391178191,-0.020142710417036105,-0.011598225706492212,0.11110934054468372,0,1
22626,-0.01675599234702411,-0.13724155256231899,0.1508731423862934,0.008326682320798527,-0.036001347904115785,0.0404465441520524,-0.044002961862523886,0.035640082343922755,0.025297625652469867,-0.08919050953820934,0.08602434117799257,0.07533117504454831,0,0
25365,0.007479244348068821,-0.3711329129851585,0.06798693555145317,-0.06623227051133372,-0.06381379591812883,-0.040283220341897324,0.009524597574229729,0.12460918469956522,-0.15649234405509932,-0.16088440577962915,0.005557552925200733,0.07320819007203648,0,0
11783,-0.049383497198502685,-0.14718312811000253,-0.018038990310971146,-0.037456268069501725,0.03929652942698688,-0.006776557988633291,-0.14710938625591113,-0.2192366517420069,0.03656516567436833,-0.03950956055402483,-0.09326225461382456,0.013256569386512684,1,0
2560,0.09851863462096462,0.18009802226045857,0.06505821262059101,-0.16694383604299293,0.13896979975607512,0.05684488967572454,0.027055087834369572,0.04356013746191786,0.01186955750092347,0.07675941037952089,-0.06697472555849544,-0.0683801971336519,1,1
15906,-0.09041694301039802,-0.14175842111276554,0.0020143480401675017,0.1360325806645628,0.00020728493727633837,0.07947177395571495,0.13614831426218602,-0.020342482345959388,-0.031140134997961984,-0.09181848304320331,-0.01797933420622423,-0.03128536933754522,0,0
15897,-0.21254622795541045,0.16101070586397448,0.16283002128455046,0.1174111835506936,0.024054647676842775,-0.2420395698002256,-0.02730704465564289,0.06211846539389944,0.10972098878704356,-0.040281438814640635,-0.04975153775254241,0.05083756549162039,0,0
10350,0.10851256241917775,-0.052539088385010334,0.11987671906372943,-0.03572472836666826,-0.12299537376155073,0.013738811225067402,0.03702113783018579,-0.03328914600508245,0.02408221892675924,0.02456679916223705,0.03810017908277295,0.0501759017519106,1,1
12992,0.05365952219286744,0.15023058888236313,-0.029513827246873268,-0.003209665736871455,0.2103001369759117,0.03340703811860062,0.02174049324270646,-0.055518481339056264,-0.01935566608445613,-0.0958543011837688,0.02206690669439977,0.04574021171405894,0,1
19271,0.09832607066729729,0.19978161297355884,0.14527523114594443,0.01091523727692035,-0.03290547598307758,-0.13540518457024153,0.06136874883979499,0.055838459322558126,0.09425714253116493,-0.14108448748538518,0.03197853501721396,0.02399472241607527,0,1
10972,0.4556482243998072,-0.019913165057397757,-0.15254996945000343,-0.06830786174995207,0.10481966536903918,-0.10395831549881374,-0.003846698905792211,-0.04937287047041816,0.04961366468665746,0.07971436603410732,-0.001100741324794219,0.07590392235632035,1,1
3745,-0.3957911655391631,0.07169772876173121,-0.19242045849235334,0.0015913892939570372,-0.00879496118473162,0.10095424889498646,0.04021446394789636,0.05008714818635919,-0.011633641989134158,0.08852312064663388,0.00509586657542007,-0.054653209656919166,1,0
23522,-0.384287433058259,0.024224802652331654,0.27270437302998973,0.022253936648461058,-0.10995859775435159,0.03675508565351982,0.029786711054441303,0.0796750329021406,-0.03113992012586646,0.05184344917672052,-0.04556592600965599,0.05359919598541741,0,0
15924,-0.33929903410533363,-0.3031551540206802,-0.0743485348750459,0.2713951995975836,0.112681803579407,0.0015540531534589902,-0.10079255456691422,-0.10723377754363825,-0.001697627444177754,0.09095637448904413,-0.12947184921902388,0.006343169093551875,0,0
13410,-0.4673342693779369,0.21757105277357017,-0.11137257633806893,0.031188294189401417,0.009170937135980202,0.09371143311235051,0.1578451859723639,0.053341891509391656,0.11585678122406767,-0.14773053280858975,0.0766642170398224,-0.04325434355818616,0,0
13973,-0.08587475994399119,0.35638566605392075,-0.12314710677470977,-0.020300029072178323,-0.13589573080371636,-0.18854345188847213,0.028049073166051465,-0.036658476632513766,-0.009280498336326298,0.10869140533030174,-0.05245712993804322,-0.08592417757542635,0,1
13202,-0.21705038164716434,0.022815696253794822,-0.02267406861603253,-0.23212615808485884,0.09267861553170051,0.09932581294352108,0.009892736811257666,0.12463905908646059,0.13874748697216507,-0.049492094499705125,-0.010766989931381182,-0.09719171767847722,0,0
8275,-0.011161914334871976,-0.10102713172185296,-0.05293539242903628,-0.22145487046158926,0.05944527227164945,0.03330234007012464,0.019929871761099102,-0.17065139533202367,-0.007766696216487308,-0.011843327469044046,-0.005536017243927929,-0.0006636599843211055,1,1
22340,0.2725785020991427,0.025732952371854897,-0.012486371001176867,-0.0367441705275398,0.04098270778430608,0.08829954478295757,-0.003086493900443334,0.1450422525293136,-0.09940075051031917,0.017888588390645686,0.013923553580695809,-0.03190910468800483,0,1
9949,-0.3781617964028049,-0.15940014026761337,-0.09078931498787408,-0.16806077961686616,0.060292665577516426,-0.06229787732048397,-0.22178068257116595,-0.19367396226767636,-0.047701949131336734,-0.02863322688396101,0.107612884933365,-0.03133969339395762,1,0
16695,0.029672667885474006,0.35874513102290106,0.024311419413736445,-0.18144297183471014,-0.05785119518753063,0.19180781028842905,0.027770634419292537,-0.08993747156304197,0.1189588549201482,0.030604237734173017,0.02072820537746878,0.038185614559163326,0,1
14949,-0.2442895018285713,-0.0262861739107086,-0.09185554001440188,-0.057654304668874876,0.17176701274666847,0.01726901487238848,0.10269881266381194,-0.024578543159750443,-0.04271958133386349,-0.042823793212646,-0.045869853091149264,-0.04063943549169307,0,0
8838,0.25559407364333236,-0.021772242471716118,-0.06083267966468668,-0.24953394400384962,-0.13536593288298254,0.022876595354011053,0.029950762266258285,-0.008781668441370374,0.12523870808626306,-0.10389036558524309,-0.09965572121263042,0.030606927775355747,1,1
23815,0.0808812038236173,-0.2936771295731694,-0.02341315048397614,0.09064709335118604,-0.19941743210181803,-0.3383441855147363,0.08636333929513872,-0.12706463910877744,0.0008633146948486371,-0.15632291220361694,0.00954538942074762,-0.15040772412047443,0,0
3456,0.1466844226801331,-0.05391770921565669,-0.24890569120287084,-0.0357715015793338,0.03895935796246536,-0.11527466115655156,-0.05322994710442593,-0.04853768197162608,0.09627047655427116,-0.055684245719826976,-0.0014141087768897445,-0.044850668075024025,1,1
4970,-0.04219840630565156,-0.12178405643655164,-0.05875017186969005,-0.15731741511999583,-0.0638832637264836,-0.018631152961812503,-0.0856313391962853,-0.05387284357659885,0.06421351694216364,0.06952478031705828,-0.14931527378653459,-0.03461462425319843,1,1
15974,-0.04137781566333443,-0.140944991834636,-0.09510088133790547,-0.028823643376070903,0.010514000680441749,-0.10640713436677685,0.027679700021023466,0.23431446690504712,0.15309977813141443,-0.00567068347182937,-0.08739459825838147,0.05508102977678615,0,0
3069,-0.09953184987285225,0.1013633803200718,-0.311032556176668,-0.02999374787177927,0.09435733483141479,0.03932659842579127,0.0837621889052244,0.08615561330917682,0.10920442888974961,0.10685080067692794,0.033070317026398476,0.008589289563153198,1,1
20816,-0.17962734438318387,-0.17488502640362105,-0.01637213490752277,-0.07950721482005979,-0.2884841767902674,0.16766065198692076,0.12894591527236465,-0.015884566167305266,0.08070544294535774,-0.08231762542720182,0.037079766617544065,-0.07102997499618431,0,0
25516,0.14068322832212904,-0.14918628607085102,-0.045152643327993576,0.41136303807178676,0.015974599111743284,0.06374188568886092,-0.04403599798037938,0.07626070283504892,0.07829058102356515,0.029722884541669235,-0.11094730513204216,0.01919692474103051,0,0
3128,-0.03484711089072656,-0.1941014484821793,0.04036612888771558,-0.017330232634419986,-0.04580446816440064,-0.12430029940199233,0.07486463373262262,0.15229017931633682,-0.020999159709696912,0.07416850740887208,-0.014308099558523166,-0.005238702764223968,1,0
2328,0.31797681525091237,-0.04250540834966587,-0.28445937605637217,-0.1847079432283932,-0.050562319329233156,-0.061443864780586895,0.2555155709621434,0.07936264450088713,-0.013316571169331243,-0.011880634277203582,-0.11998061626472656,0.020566185427834605,1,1
23804,0.05761920899326059,-0.17586517055927198,-0.1943895446392575,-0.1816066829573,-0.28519700756937344,-0.016829480032927422,0.16115947190361857,-0.0009193789720190839,0.10999195851582945,0.005531069033718316,-0.027277562003797284,-0.00967957612953347,0,0
9611,0.6040289121156885,-0.07637521694998417,-0.07983466644701115,-0.03169456080093059,-0.0371360731853713,-0.10382840652641079,0.07873642507620245,0.0562247177997424,0.012404202138286273,-0.042127649727815596,0.10356427222895191,0.12789183606276047,1,1
18457,-0.09740691977482474,-0.04546462902384792,0.14999651323048274,-0.07225244814738856,0.025674796269012184,0.14382356132863125,0.062466612434539846,-0.21890261854262852,-0.1217204813175498,0.004744987851915541,0.012971570998824145,-0.004212767063750713,0,0
15995,0.21870774284911026,-0.23064364075312901,-0.05627314223620423,0.015321880476413413,0.056767533966673216,-0.0760879702791146,0.2160408760303739,0.09538500220188773,-0.03498966642478768,-0.031017186562101572,-0.033150088644442875,-0.0017536537297139115,0,1
25452,-0.10096675107287002,-0.1876095631590701,-0.07456015136327826,0.13485569873373235,-0.01788570410032206,-0.09683998747052992,0.07509087891324899,-0.12200586062860255,-0.07024922412554228,0.007318288288493218,-0.054652202463910955,0.010209073548494622,0,0
4577,0.3305161158880958,0.378389311384372,0.016895420122366143,0.17647589402528127,0.18491665115601325,-0.037860726423154356,-0.07341121752916879,-0.12381010564814918,-0.08307511051785663,-0.09923495928547088,0.003921030721863944,0.01812120869519383,1,1
13751,-0.44609682194673167,-0.27319662441555687,0.07641215961538365,-0.06720467946871783,0.010758428164468958,0.14264076631076605,-0.13664062741045416,0.053884269664791616,0.11641267054461937,0.02253796733763739,-0.05129834078874183,-0.03865114848360575,0,0
24056,0.14822177399248254,-0.019653732743669005,0.013394741519934845,0.3208465177467447,-0.11611223467444765,-0.05634495866188421,0.3453691588140181,-0.18825426769128464,-0.066500040402109,-0.07805563280026917,-0.03947562981998289,-0.020929162201302566,0,0
12952,-0.06680173155040968,-0.10743258654713844,-0.011227828149146947,-0.00031955825631888556,0.011739051847533852,0.17097390710261653,0.09216096533261824,-0.08414313018374066,0.010015597366359999,0.038193213837749665,-0.04238203928639803,0.00939826961026258,0,0
21608,0.019590662227902216,0.2659609778795024,0.007551757260845876,0.025263502735260426,-0.015418431030354904,-0.1690598016687452,0.16200573461540968,-0.007747560180737057,-0.003239087330344539,0.06367216019141031,0.031795995272983636,0.04362446233632538,0,1
8935,0.3580931828319945,0.048323214181165745,0.04271333135940608,0.03370633700413886,0.12148004269248167,-0.02198208607210946,0.18595955535924324,-0.24920451852651293,-0.03516359899078377,-0.05472459624633195,-0.0475245944031508,0.017641075855127922,1,1
6189,0.05554756289359465,0.06283192504313882,-0.08803906747148052,-0.1145981865928804,-0.13747980591687112,0.07218045461097154,-0.1553645727566827,0.12117223531035082,0.029048763124482412,0.1233259383042695,-0.022686837920533325,0.16798679669230063,1,1
17232,0.2222344412896442,0.0041769980476079405,-0.03301383947702396,-0.1167875635195183,-0.05914501242812475,-0.1199648476761638,0.07521224109630499,0.027164139780698836,0.0035102171099219426,0.15512084594321887,-0.07151048668877939,-0.13039933206019977,0,1
18021,-0.3650894174042793,0.04286123444165292,-0.03946903019509368,0.16503147857948955,-0.10782937839825225,0.08390864955895902,-0.1219571075598771,-0.02225887384119988,0.12242319597873767,0.10938832892135623,-0.055084049018509565,0.01471661946511288,0,0
188,0.24188343271392096,0.272768847110521,-0.14330580521802622,-0.14294842915675418,-0.04423630053746046,-0.13980894429199295,-0.1063995678389183,0.050865057635946995,-0.07155911836015444,-0.019737500945927144,-0.058474248431934814,0.07689106128073084,1,1
19733,-0.17814119219351085,0.09698502089083764,0.3824983420424266,0.12507141820190365,0.17331656125316633,0.12166333316649963,0.03803388208520973,-0.08776095342574075,-0.055628138323553435,-0.06442226709290504,0.07258346015773692,0.02475756225795143,0,0
23200,-0.21669870731023433,0.16012095481595906,0.03189339642537405,-0.10386422697435196,-0.1347139933812639,0.04121128055605177,-0.13846024883161953,-0.018470899439890776,0.04684500583239134,-0.16409409302018135,-0.0871030357952098,-0.07476829844003063,0,0
18520,-0.08527386059626951,-0.09974174863773196,0.12847502102249833,-0.055357682557497914,-0.08280987833355351,-0.27883424344123275,-0.07886293678788106,-0.07822536492738248,0.11228005860506973,0.025244958604121126,-0.055521875245904635,-0.0012116301088665351,0,0
13565,0.04546421872818931,-0.0771435953802379,-0.104186727100345,0.05754669412405095,-0.11466483858682679,0.264240512091923,0.08706905158500325,0.17133867283850784,0.019307479227685536,-0.028196525414520456,0.04649439389055765,-0.07637384768284934,0,0
23103,-0.048704048646468386,-0.013422117368910962,-0.012716486342870365,-0.20477754848804344,0.016929383527970337,0.03426424510707757,-0.09566241927830836,-0.13017031826360093,-0.06271684460515095,0.04546455011727325,0.05108438486249596,0.09566396928212424,0,1
5549,-0.013700255480169508,-0.1091600280110797,-0.0031658359213785135,-0.14157802443114173,-0.009924470174061308,-0.17995005021642657,-0.06161415386154288,-0.04854686018476327,-0.04110164762453554,0.04592424241399307,0.00505805661191769,-0.04925712487291057,1,1
3561,0.6568640129136533,0.18597006893929277,0.18925478152127043,0.18441878022199493,-0.022636842788681888,0.028949931112458877,-0.03749451056649278,0.07806549426961457,-0.12524519930898123,-0.0054887766402401655,-0.004137463569568633,-0.05192728562417957,1,1
21273,-0.28379458866011675,-0.044837414323575,0.13189517414697438,-0.14238268975315396,0.13946823500215486,-0.12320262866345519,0.02037757427725075,-0.08175938397209118,-0.028990289734043273,-0.057243703053215945,0.039441784671659555,-0.10418517524185328,0,0
5118,0.31882182156301664,0.07332874409669327,-0.08069916484769049,0.03627362368216631,-0.05276156781558033,-0.05138409015083521,-0.19718388954129612,0.007455964337109941,-0.05061892407511112,0.07742866923047058,-0.09657732577951941,0.09288661343612287,1,1
23782,0.06719933864480647,-0.09285104984112884,0.4020039055332025,-0.16400614419222206,-0.22455220729601566,0.017140725820950047,0.03483055859252928,-0.057109467069060525,-0.011267504691909845,-0.0806476813666726,0.08350214351155302,0.011597303838963487,0,0
1520,0.24919279715695467,-0.04188819454971724,-0.3444017834611292,-0.0664634571737529,-0.05906865572560652,0.13801462232831996,0.03736978954020776,0.2004405389233871,-0.14051269544950562,0.02210760274656821,0.11618102047316112,-0.0036743180938079477,1,1
13286,-0.032196893161421616,-0.35156530045206874,-0.28900820034980346,-0.13465044444172497,0.04184410891073408,0.1149814585650299,0.020973397419487342,0.08629832940412994,0.08506448741333891,0.008864268365259857,-0.010300248539455624,-0.09945188034429224,0,0
7146,0.4243691781127538,0.051847788682563394,-0.0416847766561044,-0.11627879674959891,0.30548174005388,0.013595747428800344,-0.1437090850295782,0.036546919519047795,-0.12065105182202504,0.08304346009458685,-0.012206520521220208,0.010516785750255253,1,1
17854,0.1257194930235988,-0.05153172723442538,-0.05262780097100835,0.18957585586935902,0.08558153461260054,-0.009052179123848429,-0.028682106694176736,0.055043126250400774,-0.12645609299860905,0.12834036364703763,0.039203785961023585,-0.08345056892604359,0,1
18995,-0.033672965758551,-0.017978924780574737,0.18747086137973937,-0.011564474984135487,-0.06245547836300311,-0.14245449892025577,0.12135660511859188,-0.03990737516870383,-0.060149641928966956,0.05134044934828938,0.09232904529967702,0.08741252229485111,0,0
5104,0.1914832763797387,-0.007783914615849639,-0.12646798391539335,-0.01918838271795136,0.021527066076303288,-0.07845805855858774,-0.03045376066642649,-0.09953832161939469,0.01897659131582346,-0.0634847127489631,-0.09455200165263282,-0.021935850625122304,1,1
16506,0.05088467664033812,-0.20346822996583425,-0.029772790293518026,-0.07658136965558976,-0.030512652221115072,0.1691896003878562,0.1103933424686393,0.002432498653041635,-0.11757535445370183,0.017555331081588153,-0.12213673061503663,0.11116304062125311,0,0
24775,0.0468314901427119,-0.1978809661912399,-0.01640527231387618,0.07127845502409791,0.05540028003101266,0.012375457190870076,0.15048744189205382,0.228428034249743,0.018219359411339398,-0.1841742074894131,0.048081939840087295,0.0031135210454206414,0,0
22403,-0.255528704853321,0.018863572584233327,0.16696586692876889,-0.0929367561310251,-0.047590111961463205,0.00913941224370105,0.06162880078533016,0.04299431648303287,-0.09457485094180208,0.037384532336307445,0.0668995629994923,-0.07785927001588624,0,0
18970,-0.07659105414464078,-0.05868499541399325,0.013132433052954513,-0.2565024599873447,0.08003044674996458,0.11085383991099067,0.006847721148560508,-0.14804401664033018,0.07028826982664005,0.006915330769579781,0.1242294308220931,-0.12770617358666836,0,0
3075,-0.11074068357675304,0.41644966536617556,-0.06307335293905057,0.005698755725951144,0.2765945372189368,0.1548581004155722,0.041373772651110585,-0.04411706908501062,-0.04144848492757499,0.16528709012021622,-0.03555289185786993,0.0074666763585848565,1,1
15307,-0.017490985139615386,-0.18169297284295013,-0.030658679647717773,0.061012425198823154,0.06048652492130408,-0.14620843782077306,0.009700455237649033,-0.16126307228714262,-0.09547398927632406,-0.014708056370974784,0.18109744041324133,-0.07118243723382352,0,0
11598,-0.18182703006882794,0.34732349946036234,-0.05591975636874314,-0.30015471719248765,0.029379286221326385,0.2376096942165216,0.014221030684665842,0.11027369430870762,0.06072678535085366,-0.1179590649909361,0.044526683695786586,0.042680488363178316,1,1
21986,-0.011470369024059866,-0.0775994903841235,0.10516813734825076,-0.16549995318649396,0.10095660568344295,-0.10626160728954298,-0.057781855281496215,0.0038790119964356175,-0.10973879930378039,0.16879977085694037,-0.006430259177798338,-0.1060435443676792,0,1
24874,-0.11182145788550543,-0.18525568562507538,0.00949187852600595,0.07910059402023278,-0.00575336285976025,0.06564839365979352,-0.030895038675387735,-0.0317501042850765,-0.0467132798717798,0.01241377198334358,-0.05013901517774547,-0.10114084740899942,0,0
9014,-0.3188536179849621,0.2934906112113449,-0.040177654658349896,0.070455816284582,0.04958543210210947,-0.1162263003097717,0.11646859239196279,-0.12937871065609988,0.09460728888677902,-0.029043632777671174,0.00566047795190486,-0.0409087992262211,1,0
9080,-0.21776408194225524,0.21732030822517634,0.08657040450005608,-0.10014445578999615,0.04673867041482994,0.18653875134384082,0.2439167426287077,-0.007850452723259294,-0.046433506433210515,-0.09165083120977531,0.025849278610795667,-0.13165798830749956,1,0
11866,0.0705032164144302,-0.01923778205658715,-0.004300928589903431,0.08544242361095569,0.06558206773696995,0.0740234714408245,0.024012999899484595,-0.1030212205310071,-0.2359509037563158,0.045735252125282726,-0.0002622678973874094,0.028780987457101476,1,1
11932,0.19690142526680868,0.3275292015285474,0.049220185725837154,0.0547173441335568,0.010224536461021807,-0.05600496597265857,-0.08553338515376391,0.047833246773468695,0.0041434417438030256,-0.07254709669781052,0.02765060658888508,0.0210591855634678,1,1
